date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points
2011_09_28,2011_09_28_drive_0016_sync,0000000180,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\image_02\data\0000000180.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\velodyne_points\data\0000000180.bin,True,True,370,1224,123338
2011_09_28,2011_09_28_drive_0016_sync,0000000181,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\image_02\data\0000000181.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\velodyne_points\data\0000000181.bin,True,True,370,1224,123398
2011_09_28,2011_09_28_drive_0016_sync,0000000182,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\image_02\data\0000000182.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\velodyne_points\data\0000000182.bin,True,True,370,1224,123390
2011_09_28,2011_09_28_drive_0016_sync,0000000183,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\image_02\data\0000000183.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\velodyne_points\data\0000000183.bin,True,True,370,1224,123410
2011_09_28,2011_09_28_drive_0016_sync,0000000184,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\image_02\data\0000000184.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\velodyne_points\data\0000000184.bin,True,True,370,1224,123312
2011_09_28,2011_09_28_drive_0016_sync,0000000185,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\image_02\data\0000000185.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0016_sync\velodyne_points\data\0000000185.bin,True,True,370,1224,123305
2011_09_28,2011_09_28_drive_0034_sync,0000000000,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000000.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000000.bin,True,True,370,1224,122302
2011_09_28,2011_09_28_drive_0034_sync,0000000001,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000001.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000001.bin,True,True,370,1224,122135
2011_09_28,2011_09_28_drive_0034_sync,0000000002,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000002.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000002.bin,True,True,370,1224,122199
2011_09_28,2011_09_28_drive_0034_sync,0000000003,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000003.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000003.bin,True,True,370,1224,122132
2011_09_28,2011_09_28_drive_0034_sync,0000000004,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000004.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000004.bin,True,True,370,1224,122117
2011_09_28,2011_09_28_drive_0034_sync,0000000005,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000005.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000005.bin,True,True,370,1224,122107
2011_09_28,2011_09_28_drive_0034_sync,0000000006,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000006.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000006.bin,True,True,370,1224,122142
2011_09_28,2011_09_28_drive_0034_sync,0000000007,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000007.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000007.bin,True,True,370,1224,122154
2011_09_28,2011_09_28_drive_0034_sync,0000000008,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000008.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000008.bin,True,True,370,1224,122227
2011_09_28,2011_09_28_drive_0034_sync,0000000009,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000009.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000009.bin,True,True,370,1224,122188
2011_09_28,2011_09_28_drive_0034_sync,0000000010,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000010.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000010.bin,True,True,370,1224,122107
2011_09_28,2011_09_28_drive_0034_sync,0000000011,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000011.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000011.bin,True,True,370,1224,122109
2011_09_28,2011_09_28_drive_0034_sync,0000000012,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000012.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000012.bin,True,True,370,1224,122250
2011_09_28,2011_09_28_drive_0034_sync,0000000013,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000013.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000013.bin,True,True,370,1224,122092
2011_09_28,2011_09_28_drive_0034_sync,0000000014,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000014.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000014.bin,True,True,370,1224,122169
2011_09_28,2011_09_28_drive_0034_sync,0000000015,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000015.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000015.bin,True,True,370,1224,122185
2011_09_28,2011_09_28_drive_0034_sync,0000000016,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000016.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000016.bin,True,True,370,1224,122071
2011_09_28,2011_09_28_drive_0034_sync,0000000017,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000017.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000017.bin,True,True,370,1224,122158
2011_09_28,2011_09_28_drive_0034_sync,0000000018,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000018.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000018.bin,True,True,370,1224,122141
2011_09_28,2011_09_28_drive_0034_sync,0000000019,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000019.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000019.bin,True,True,370,1224,122146
2011_09_28,2011_09_28_drive_0034_sync,0000000020,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000020.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000020.bin,True,True,370,1224,122128
2011_09_28,2011_09_28_drive_0034_sync,0000000021,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000021.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000021.bin,True,True,370,1224,121989
2011_09_28,2011_09_28_drive_0034_sync,0000000022,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000022.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000022.bin,True,True,370,1224,122076
2011_09_28,2011_09_28_drive_0034_sync,0000000023,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000023.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000023.bin,True,True,370,1224,122121
2011_09_28,2011_09_28_drive_0034_sync,0000000024,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000024.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000024.bin,True,True,370,1224,122216
2011_09_28,2011_09_28_drive_0034_sync,0000000025,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000025.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000025.bin,True,True,370,1224,122168
2011_09_28,2011_09_28_drive_0034_sync,0000000026,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000026.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000026.bin,True,True,370,1224,122327
2011_09_28,2011_09_28_drive_0034_sync,0000000027,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000027.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000027.bin,True,True,370,1224,122202
2011_09_28,2011_09_28_drive_0034_sync,0000000028,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000028.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000028.bin,True,True,370,1224,122155
2011_09_28,2011_09_28_drive_0034_sync,0000000029,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000029.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000029.bin,True,True,370,1224,122126
2011_09_28,2011_09_28_drive_0034_sync,0000000030,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000030.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000030.bin,True,True,370,1224,122168
2011_09_28,2011_09_28_drive_0034_sync,0000000031,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000031.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000031.bin,True,True,370,1224,122192
2011_09_28,2011_09_28_drive_0034_sync,0000000032,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000032.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,122104
2011_09_28,2011_09_28_drive_0034_sync,0000000033,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000033.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,122117
2011_09_28,2011_09_28_drive_0034_sync,0000000034,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000034.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,122114
2011_09_28,2011_09_28_drive_0034_sync,0000000035,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000035.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000035.bin,True,True,370,1224,122260
2011_09_28,2011_09_28_drive_0034_sync,0000000036,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000036.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000036.bin,True,True,370,1224,122201
2011_09_28,2011_09_28_drive_0034_sync,0000000037,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000037.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000037.bin,True,True,370,1224,122300
2011_09_28,2011_09_28_drive_0034_sync,0000000038,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000038.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000038.bin,True,True,370,1224,122314
2011_09_28,2011_09_28_drive_0034_sync,0000000039,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000039.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000039.bin,True,True,370,1224,122235
2011_09_28,2011_09_28_drive_0034_sync,0000000040,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000040.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000040.bin,True,True,370,1224,122278
2011_09_28,2011_09_28_drive_0034_sync,0000000041,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000041.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000041.bin,True,True,370,1224,122084
2011_09_28,2011_09_28_drive_0034_sync,0000000042,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000042.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000042.bin,True,True,370,1224,122134
2011_09_28,2011_09_28_drive_0034_sync,0000000043,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000043.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000043.bin,True,True,370,1224,122037
2011_09_28,2011_09_28_drive_0034_sync,0000000044,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000044.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000044.bin,True,True,370,1224,122220
2011_09_28,2011_09_28_drive_0034_sync,0000000045,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000045.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000045.bin,True,True,370,1224,122188
2011_09_28,2011_09_28_drive_0034_sync,0000000046,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000046.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000046.bin,True,True,370,1224,122221
2011_09_28,2011_09_28_drive_0034_sync,0000000047,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000047.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000047.bin,True,True,370,1224,122202
2011_09_28,2011_09_28_drive_0034_sync,0000000048,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\image_02\data\0000000048.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0034_sync\velodyne_points\data\0000000048.bin,True,True,370,1224,122066
2011_09_28,2011_09_28_drive_0035_sync,0000000000,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000000.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000000.bin,True,True,370,1224,118824
2011_09_28,2011_09_28_drive_0035_sync,0000000001,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000001.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000001.bin,True,True,370,1224,118830
2011_09_28,2011_09_28_drive_0035_sync,0000000002,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000002.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000002.bin,True,True,370,1224,118820
2011_09_28,2011_09_28_drive_0035_sync,0000000003,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000003.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000003.bin,True,True,370,1224,118903
2011_09_28,2011_09_28_drive_0035_sync,0000000004,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000004.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000004.bin,True,True,370,1224,118820
2011_09_28,2011_09_28_drive_0035_sync,0000000005,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000005.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000005.bin,True,True,370,1224,118860
2011_09_28,2011_09_28_drive_0035_sync,0000000006,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000006.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000006.bin,True,True,370,1224,118904
2011_09_28,2011_09_28_drive_0035_sync,0000000007,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000007.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000007.bin,True,True,370,1224,118857
2011_09_28,2011_09_28_drive_0035_sync,0000000008,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000008.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000008.bin,True,True,370,1224,118760
2011_09_28,2011_09_28_drive_0035_sync,0000000009,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000009.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000009.bin,True,True,370,1224,118767
2011_09_28,2011_09_28_drive_0035_sync,0000000010,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000010.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000010.bin,True,True,370,1224,118744
2011_09_28,2011_09_28_drive_0035_sync,0000000011,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000011.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000011.bin,True,True,370,1224,118841
2011_09_28,2011_09_28_drive_0035_sync,0000000012,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000012.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000012.bin,True,True,370,1224,118724
2011_09_28,2011_09_28_drive_0035_sync,0000000013,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000013.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000013.bin,True,True,370,1224,118696
2011_09_28,2011_09_28_drive_0035_sync,0000000014,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000014.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000014.bin,True,True,370,1224,118723
2011_09_28,2011_09_28_drive_0035_sync,0000000015,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000015.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000015.bin,True,True,370,1224,118726
2011_09_28,2011_09_28_drive_0035_sync,0000000016,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000016.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000016.bin,True,True,370,1224,118720
2011_09_28,2011_09_28_drive_0035_sync,0000000017,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000017.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000017.bin,True,True,370,1224,118662
2011_09_28,2011_09_28_drive_0035_sync,0000000018,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000018.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000018.bin,True,True,370,1224,118770
2011_09_28,2011_09_28_drive_0035_sync,0000000019,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000019.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000019.bin,True,True,370,1224,118653
2011_09_28,2011_09_28_drive_0035_sync,0000000020,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000020.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000020.bin,True,True,370,1224,118731
2011_09_28,2011_09_28_drive_0035_sync,0000000021,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000021.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000021.bin,True,True,370,1224,118741
2011_09_28,2011_09_28_drive_0035_sync,0000000022,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000022.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000022.bin,True,True,370,1224,118778
2011_09_28,2011_09_28_drive_0035_sync,0000000023,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000023.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000023.bin,True,True,370,1224,118782
2011_09_28,2011_09_28_drive_0035_sync,0000000024,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000024.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000024.bin,True,True,370,1224,118723
2011_09_28,2011_09_28_drive_0035_sync,0000000025,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000025.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000025.bin,True,True,370,1224,118799
2011_09_28,2011_09_28_drive_0035_sync,0000000026,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000026.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000026.bin,True,True,370,1224,118814
2011_09_28,2011_09_28_drive_0035_sync,0000000027,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000027.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000027.bin,True,True,370,1224,118722
2011_09_28,2011_09_28_drive_0035_sync,0000000028,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000028.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000028.bin,True,True,370,1224,118865
2011_09_28,2011_09_28_drive_0035_sync,0000000029,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000029.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000029.bin,True,True,370,1224,118835
2011_09_28,2011_09_28_drive_0035_sync,0000000030,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000030.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000030.bin,True,True,370,1224,118806
2011_09_28,2011_09_28_drive_0035_sync,0000000031,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000031.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000031.bin,True,True,370,1224,118795
